375,39,0.00,353.00,291.00,147.00,1,-1,-1,-1
376,19,1176.00,335.00,450.00,174.00,1,-1,-1,-1
377,19,1024.00,332.00,462.00,182.00,1,-1,-1,-1
378,19,872.00,329.00,474.00,190.00,1,-1,-1,-1
379,19,728.00,332.00,474.00,189.00,1,-1,-1,-1
380,19,585.00,336.00,473.00,187.00,1,-1,-1,-1
381,19,441.00,340.00,473.00,185.00,1,-1,-1,-1
382,19,297.00,343.00,472.00,184.00,1,-1,-1,-1
383,19,153.00,346.00,472.00,182.00,1,-1,-1,-1
384,19,35.00,362.00,422.00,162.00,1,-1,-1,-1
402,20,1555.00,351.00,339.00,151.00,1,-1,-1,-1
403,20,1395.00,331.00,363.00,186.00,1,-1,-1,-1
404,20,1241.00,334.00,365.00,186.00,1,-1,-1,-1
405,20,1088.00,337.00,366.00,186.00,1,-1,-1,-1
406,20,935.00,339.00,369.00,185.00,1,-1,-1,-1
407,20,783.00,342.00,371.00,185.00,1,-1,-1,-1
408,20,630.00,345.00,372.00,185.00,1,-1,-1,-1
409,20,485.00,351.00,361.00,177.00,1,-1,-1,-1
410,20,340.00,358.00,351.00,170.00,1,-1,-1,-1
411,20,194.00,364.00,340.00,162.00,1,-1,-1,-1
412,20,49.00,370.00,329.00,154.00,1,-1,-1,-1
446,21,0.00,511.00,531.00,287.00,1,-1,-1,-1
447,21,133.00,504.00,727.00,301.00,1,-1,-1,-1
448,21,424.00,497.00,735.00,311.00,1,-1,-1,-1
449,21,715.00,489.00,743.00,322.00,1,-1,-1,-1
450,21,1059.00,502.00,662.00,288.00,1,-1,-1,-1
451,21,1346.00,501.00,574.00,283.00,1,-1,-1,-1
463,22,1594.00,358.00,325.00,147.00,1,-1,-1,-1
464,22,1458.00,359.00,347.00,146.00,1,-1,-1,-1
465,22,1324.00,361.00,345.00,146.00,1,-1,-1,-1
466,22,1189.00,362.00,345.00,146.00,1,-1,-1,-1
467,22,1055.00,364.00,344.00,146.00,1,-1,-1,-1
468,22,920.00,365.00,343.00,145.00,1,-1,-1,-1
469,22,778.00,368.00,344.00,142.00,1,-1,-1,-1
470,22,635.00,372.00,344.00,138.00,1,-1,-1,-1
471,22,493.00,375.00,345.00,135.00,1,-1,-1,-1
472,22,363.00,378.00,336.00,134.00,1,-1,-1,-1
473,22,233.00,382.00,328.00,133.00,1,-1,-1,-1
474,22,103.00,385.00,319.00,132.00,1,-1,-1,-1
475,22,0.00,398.00,282.00,123.00,1,-1,-1,-1
486,24,2.00,505.00,602.00,276.00,1,-1,-1,-1
487,24,264.00,497.00,614.00,286.00,1,-1,-1,-1
488,24,525.00,488.00,625.00,295.00,1,-1,-1,-1
489,24,804.00,486.00,623.00,297.00,1,-1,-1,-1
490,24,1083.00,483.00,621.00,298.00,1,-1,-1,-1
491,24,1361.00,476.00,559.00,296.00,1,-1,-1,-1
537,40,1655.00,347.00,265.00,123.00,1,-1,-1,-1
538,40,1510.00,348.00,306.00,123.00,1,-1,-1,-1
539,40,1361.00,348.00,311.00,124.00,1,-1,-1,-1
540,40,1212.00,348.00,315.00,125.00,1,-1,-1,-1
541,40,1058.00,350.00,314.00,129.00,1,-1,-1,-1
542,40,904.00,353.00,313.00,132.00,1,-1,-1,-1
543,25,0.00,556.00,722.00,477.00,1,-1,-1,-1
543,40,750.00,355.00,312.00,136.00,1,-1,-1,-1
544,25,0.00,586.00,841.00,480.00,1,-1,-1,-1
544,40,602.00,358.00,315.00,136.00,1,-1,-1,-1
545,25,53.00,603.00,924.00,477.00,1,-1,-1,-1
545,40,455.00,361.00,316.00,136.00,1,-1,-1,-1
546,25,148.00,618.00,978.00,462.00,1,-1,-1,-1
546,40,307.00,363.00,318.00,136.00,1,-1,-1,-1
547,25,243.00,632.00,1032.00,448.00,1,-1,-1,-1
547,40,160.00,366.00,319.00,136.00,1,-1,-1,-1
548,25,338.00,647.00,1086.00,433.00,1,-1,-1,-1
548,40,12.00,369.00,321.00,136.00,1,-1,-1,-1
549,25,432.00,680.00,1163.00,400.00,1,-1,-1,-1
588,42,524.00,321.00,259.00,132.00,1,-1,-1,-1
589,42,510.00,322.00,268.00,131.00,1,-1,-1,-1
590,42,502.00,322.00,268.00,131.00,1,-1,-1,-1
591,42,491.00,323.00,256.00,132.00,1,-1,-1,-1
592,42,472.00,328.00,276.00,132.00,1,-1,-1,-1
593,42,461.00,329.00,279.00,130.00,1,-1,-1,-1
594,42,438.00,328.00,284.00,134.00,1,-1,-1,-1
595,42,424.00,330.00,292.00,132.00,1,-1,-1,-1
596,42,392.00,328.00,317.00,142.00,1,-1,-1,-1
597,42,378.00,335.00,318.00,129.00,1,-1,-1,-1
598,42,352.00,334.00,348.00,135.00,1,-1,-1,-1
599,42,327.00,337.00,344.00,129.00,1,-1,-1,-1
600,42,298.00,338.00,358.00,130.00,1,-1,-1,-1
601,42,284.00,339.00,347.00,129.00,1,-1,-1,-1
602,42,260.00,340.00,336.00,133.00,1,-1,-1,-1
603,42,230.00,339.00,350.00,133.00,1,-1,-1,-1
604,42,210.00,342.00,352.00,130.00,1,-1,-1,-1
605,42,172.00,341.00,359.00,134.00,1,-1,-1,-1
606,42,150.00,344.00,364.00,131.00,1,-1,-1,-1
607,42,125.00,345.00,380.00,132.00,1,-1,-1,-1
608,42,91.00,345.00,365.00,135.00,1,-1,-1,-1
609,42,73.00,347.00,361.00,130.00,1,-1,-1,-1
610,42,25.00,348.00,363.00,134.00,1,-1,-1,-1
611,42,15.00,350.00,345.00,132.00,1,-1,-1,-1
612,42,0.00,350.00,342.00,133.00,1,-1,-1,-1
613,42,0.00,351.00,304.00,140.00,1,-1,-1,-1
614,42,0.00,352.00,265.00,146.00,1,-1,-1,-1
624,26,1684.00,398.00,236.00,166.00,1,-1,-1,-1
625,26,1648.00,392.00,272.00,155.00,1,-1,-1,-1
626,26,1594.00,374.00,319.00,162.00,1,-1,-1,-1
627,26,1568.00,366.00,312.00,160.00,1,-1,-1,-1
628,26,1541.00,358.00,304.00,158.00,1,-1,-1,-1
629,26,1515.00,350.00,297.00,156.00,1,-1,-1,-1
630,26,1490.00,344.00,305.00,151.00,1,-1,-1,-1
631,26,1472.00,347.00,266.00,136.00,1,-1,-1,-1
651,27,946.00,320.00,150.00,136.00,1,-1,-1,-1
652,27,949.00,322.00,152.00,137.00,1,-1,-1,-1
653,27,952.00,324.00,154.00,138.00,1,-1,-1,-1
654,27,955.00,326.00,156.00,139.00,1,-1,-1,-1
655,27,959.00,328.00,159.00,142.00,1,-1,-1,-1
656,27,962.00,330.00,162.00,145.00,1,-1,-1,-1
657,27,966.00,332.00,165.00,148.00,1,-1,-1,-1
658,27,970.00,334.00,167.00,150.00,1,-1,-1,-1
659,27,973.00,336.00,170.00,153.00,1,-1,-1,-1
660,27,977.00,338.00,173.00,156.00,1,-1,-1,-1
661,27,983.00,341.00,179.00,161.00,1,-1,-1,-1
662,27,988.00,344.00,185.00,166.00,1,-1,-1,-1
663,27,994.00,347.00,191.00,172.00,1,-1,-1,-1
664,27,999.00,349.00,196.00,177.00,1,-1,-1,-1
665,27,1005.00,352.00,202.00,182.00,1,-1,-1,-1
666,27,1010.00,355.00,208.00,187.00,1,-1,-1,-1
667,27,1009.00,362.00,220.00,184.00,1,-1,-1,-1
668,27,1015.00,355.00,217.00,198.00,1,-1,-1,-1
669,27,1016.00,356.00,229.00,201.00,1,-1,-1,-1
670,27,1027.00,376.00,230.00,193.00,1,-1,-1,-1
671,27,1036.00,383.00,237.00,191.00,1,-1,-1,-1
672,27,1044.00,388.00,245.00,195.00,1,-1,-1,-1
672,29,919.00,308.00,182.00,151.00,1,-1,-1,-1
673,27,1046.00,391.00,256.00,204.00,1,-1,-1,-1
673,29,924.00,307.00,183.00,155.00,1,-1,-1,-1
674,27,1067.00,395.00,254.00,223.00,1,-1,-1,-1
674,29,927.00,308.00,186.00,157.00,1,-1,-1,-1
675,27,1067.00,399.00,276.00,231.00,1,-1,-1,-1
675,29,931.00,317.00,189.00,160.00,1,-1,-1,-1
676,27,1072.00,405.00,298.00,232.00,1,-1,-1,-1
676,29,940.00,315.00,197.00,171.00,1,-1,-1,-1
677,27,1079.00,424.00,323.00,242.00,1,-1,-1,-1
677,29,945.00,320.00,197.00,172.00,1,-1,-1,-1
678,27,1114.00,424.00,315.00,264.00,1,-1,-1,-1
678,29,950.00,324.00,200.00,172.00,1,-1,-1,-1
679,27,1121.00,426.00,334.00,279.00,1,-1,-1,-1
679,29,954.00,325.00,207.00,177.00,1,-1,-1,-1
680,27,1131.00,437.00,354.00,285.00,1,-1,-1,-1
680,29,955.00,324.00,213.00,182.00,1,-1,-1,-1
681,27,1162.00,450.00,361.00,293.00,1,-1,-1,-1
681,29,965.00,329.00,228.00,183.00,1,-1,-1,-1
682,27,1169.00,473.00,388.00,300.00,1,-1,-1,-1
682,29,957.00,331.00,249.00,190.00,1,-1,-1,-1
683,27,1185.00,476.00,397.00,318.00,1,-1,-1,-1
683,29,959.00,337.00,263.00,188.00,1,-1,-1,-1
684,27,1217.00,483.00,420.00,339.00,1,-1,-1,-1
684,29,960.00,339.00,277.00,196.00,1,-1,-1,-1
685,27,1222.00,490.00,447.00,365.00,1,-1,-1,-1
685,29,993.00,340.00,259.00,210.00,1,-1,-1,-1
686,27,1268.00,516.00,472.00,369.00,1,-1,-1,-1
686,29,996.00,342.00,274.00,220.00,1,-1,-1,-1
687,27,1295.00,544.00,483.00,364.00,1,-1,-1,-1
687,29,1004.00,344.00,287.00,223.00,1,-1,-1,-1
688,27,1324.00,563.00,512.00,365.00,1,-1,-1,-1
688,29,1014.00,367.00,301.00,210.00,1,-1,-1,-1
688,43,487.00,327.00,246.00,118.00,1,-1,-1,-1
689,27,1385.00,593.00,521.00,389.00,1,-1,-1,-1
689,29,1016.00,371.00,317.00,217.00,1,-1,-1,-1
689,43,449.00,328.00,252.00,119.00,1,-1,-1,-1
690,27,1414.00,596.00,506.00,429.00,1,-1,-1,-1
690,29,1047.00,371.00,317.00,238.00,1,-1,-1,-1
690,43,405.00,332.00,264.00,120.00,1,-1,-1,-1
691,27,1469.00,619.00,451.00,450.00,1,-1,-1,-1
691,29,1053.00,375.00,337.00,249.00,1,-1,-1,-1
691,43,361.00,336.00,276.00,121.00,1,-1,-1,-1
692,27,1508.00,643.00,412.00,437.00,1,-1,-1,-1
692,29,1059.00,378.00,358.00,260.00,1,-1,-1,-1
692,43,315.00,339.00,294.00,121.00,1,-1,-1,-1
693,29,1085.00,383.00,369.00,275.00,1,-1,-1,-1
693,43,248.00,335.00,325.00,140.00,1,-1,-1,-1
694,29,1092.00,385.00,386.00,286.00,1,-1,-1,-1
694,43,209.00,336.00,315.00,140.00,1,-1,-1,-1
695,29,1102.00,406.00,408.00,289.00,1,-1,-1,-1
695,43,171.00,337.00,306.00,141.00,1,-1,-1,-1
696,29,1130.00,410.00,429.00,299.00,1,-1,-1,-1
696,43,132.00,338.00,296.00,141.00,1,-1,-1,-1
697,29,1139.00,417.00,450.00,311.00,1,-1,-1,-1
697,43,82.00,344.00,296.00,141.00,1,-1,-1,-1
698,29,1175.00,433.00,453.00,322.00,1,-1,-1,-1
698,43,32.00,349.00,295.00,140.00,1,-1,-1,-1
699,29,1199.00,447.00,474.00,317.00,1,-1,-1,-1
